counter,start,storeDLT,storeKfrags,finish
0,1650936548972,1650936563082,1650936589619,1650936590083
1,1650936590096,1650936629280,1650936629938,1650936630404
2,1650936632637,1650936636611,1650936665578,1650936665969
3,1650936666369,1650936698638,1650936728034,1650936728517
4,1650936729683,1650936741672,1650936763093,1650936766336
5,1650936766742,1650936791798,1650936810975,1650936811324
6,1650936814789,1650936826032,1650936826599,1650936829632
7,1650936833930,1650936853681,1650936869283,1650936869559
8,1650936871211,1650936887629,1650936900925,1650936909574
9,1650936910506,1650936922472,1650936927279,1650936930204
