counter,start,storeDLT,storeKfrags,finish
0,1650936549582,1650936565079,1650936576102,1650936579162
1,1650936579443,1650936586286,1650936591959,1650936592442
2,1650936595314,1650936632205,1650936664531,1650936668950
3,1650936671295,1650936713500,1650936719457,1650936724474
4,1650936727291,1650936738696,1650936755165,1650936756996
5,1650936757388,1650936774841,1650936780095,1650936788876
6,1650936791424,1650936827154,1650936829336,1650936832378
7,1650936833121,1650936860198,1650936876341,1650936876602
8,1650936878580,1650936894314,1650936905971,1650936906555
9,1650936906783,1650936915739,1650936922862,1650936923516
