counter,start,storeDLT,storeKfrags,finish
0,1650936549921,1650936564920,1650936589854,1650936590221
1,1650936590468,1650936625081,1650936627641,1650936627982
2,1650936628687,1650936633645,1650936636515,1650936668533
3,1650936668740,1650936672138,1650936681724,1650936682428
4,1650936691550,1650936696289,1650936727721,1650936728033
5,1650936730130,1650936741548,1650936747757,1650936760182
6,1650936762627,1650936793500,1650936811153,1650936811618
7,1650936812197,1650936852733,1650936866441,1650936869504
8,1650936870430,1650936875986,1650936876594,1650936877046
9,1650936877185,1650936898742,1650936905695,1650936909883
