counter,start,storeDLT,storeKfrags,finish
0,1650936548979,1650936563224,1650936589657,1650936590087
1,1650936592263,1650936629336,1650936629940,1650936633071
2,1650936633228,1650936640553,1650936668761,1650936669159
3,1650936669212,1650936674094,1650936698640,1650936699164
4,1650936701191,1650936705973,1650936706524,1650936706772
5,1650936707268,1650936712769,1650936713259,1650936713493
6,1650936715353,1650936741082,1650936745821,1650936746349
7,1650936746508,1650936758970,1650936763490,1650936774675
8,1650936776220,1650936808453,1650936836024,1650936860602
9,1650936861978,1650936869260,1650936883735,1650936884074
