counter,start,storeDLT,storeKfrags,finish
0,1650936550293,1650936582795,1650936586285,1650936586682
1,1650936586775,1650936655730,1650936677344,1650936677640
2,1650936679875,1650936683799,1650936684451,1650936687361
3,1650936687907,1650936704371,1650936704886,1650936707623
4,1650936708912,1650936717509,1650936727841,1650936731183
5,1650936733412,1650936746972,1650936749458,1650936762773
6,1650936763700,1650936782591,1650936800839,1650936830371
7,1650936832056,1650936835451,1650936840164,1650936843169
8,1650936843492,1650936852715,1650936855084,1650936856962
9,1650936857068,1650936861670,1650936863414,1650936866558
