counter,start,storeDLT,storeKfrags,finish
0,1650930783494,1650930794302,1650930801591,1650930811676
1,1650930813865,1650930822605,1650930837028,1650930842715
2,1650930843131,1650930858528,1650930860967,1650930864504
3,1650930865416,1650930877175,1650930883221,1650930896086
4,1650930896232,1650930910782,1650930912389,1650930924263
5,1650930924283,1650930935876,1650930937988,1650930943135
6,1650930943558,1650930958481,1650930968099,1650930974789
7,1650930975518,1650930995178,1650930997013,1650931004284
8,1650931006101,1650931012662,1650931017653,1650931020565
9,1650931020645,1650931025371,1650931026190,1650931029205
