counter,start,storeDLT,storeKfrags,finish
0,1650930783510,1650930794275,1650930801587,1650930811675
1,1650930812802,1650930822161,1650930824259,1650930828604
2,1650930829278,1650930839465,1650930848213,1650930852744
3,1650930854528,1650930866423,1650930868847,1650930880297
4,1650930880872,1650930896830,1650930907492,1650930922928
5,1650930923383,1650930931732,1650930935864,1650930949267
6,1650930949436,1650930958731,1650930968110,1650930976834
7,1650930980604,1650930997015,1650931001131,1650931009195
8,1650931011480,1650931020335,1650931021385,1650931024636
9,1650931025069,1650931033165,1650931033657,1650931036357
