counter,start,storeDLT,storeKfrags,finish
0,1650930783184,1650930797258,1650930797792,1650930801658
1,1650930801782,1650930811859,1650930816925,1650930825345
2,1650930825938,1650930844277,1650930846329,1650930851694
3,1650930852105,1650930863743,1650930866617,1650930872591
4,1650930872911,1650930883246,1650930886132,1650930891632
5,1650930892459,1650930912153,1650930912811,1650930927022
6,1650930927756,1650930931485,1650930935853,1650930939775
7,1650930939859,1650930958001,1650930968039,1650930973825
8,1650930974028,1650930983448,1650930992426,1650931000224
9,1650931000543,1650931010067,1650931014442,1650931022437
