counter,start,storeDLT,storeKfrags,finish
0,1650930783413,1650930794292,1650930797854,1650930801906
1,1650930802243,1650930808538,1650930812768,1650930816975
2,1650930817309,1650930825946,1650930826417,1650930829732
3,1650930829934,1650930833836,1650930834366,1650930841522
4,1650930843204,1650930863748,1650930864551,1650930869961
5,1650930870523,1650930883143,1650930893468,1650930907377
6,1650930908303,1650930916815,1650930920265,1650930924441
7,1650930925103,1650930934133,1650930935014,1650930938551
8,1650930940645,1650930952574,1650930958909,1650930961811
9,1650930962034,1650930965522,1650930966081,1650930971053
