counter,start,storeDLT,storeKfrags,finish
0,1650930783744,1650930797394,1650930801776,1650930811020
1,1650930811892,1650930827050,1650930833770,1650930838939
2,1650930840149,1650930856451,1650930860964,1650930866324
3,1650930867289,1650930886179,1650930896168,1650930904997
4,1650930905111,1650930920489,1650930922330,1650930934046
5,1650930934854,1650930943812,1650930947992,1650930958472
6,1650930960325,1650930968321,1650930974047,1650930979936
7,1650930981312,1650930997273,1650930999912,1650931006450
8,1650931006595,1650931010062,1650931012556,1650931018631
9,1650931018962,1650931029218,1650931029835,1650931032747
