counter,start,storeDLT,storeKfrags,finish
0,1650930784793,1650930804733,1650930808536,1650930811847
1,1650930813652,1650930816919,1650930819123,1650930824662
2,1650930828313,1650930837241,1650930842855,1650930850011
3,1650930850232,1650930863758,1650930866457,1650930871258
4,1650930871505,1650930883154,1650930893467,1650930898049
5,1650930899459,1650930904340,1650930912146,1650930915479
6,1650930915481,1650930922536,1650930923214,1650930927015
7,1650930927661,1650930936076,1650930938010,1650930943418
8,1650930943518,1650930958478,1650930959053,1650930962236
9,1650930964335,1650930971452,1650930972103,1650930977737
