counter,start,storeDLT,storeKfrags,finish
0,1650930523038,1650930532377,1650930537224,1650930540962
1,1650930541321,1650930554786,1650930567764,1650930577851
2,1650930578258,1650930592283,1650930599461,1650930602106
3,1650930602183,1650930612941,1650930614213,1650930614829
4,1650930616782,1650930628476,1650930631413,1650930641245
5,1650930641654,1650930647612,1650930651783,1650930652301
6,1650930654266,1650930672448,1650930673546,1650930685335
7,1650930687475,1650930697785,1650930698434,1650930702632
8,1650930703652,1650930712346,1650930714787,1650930718096
9,1650930718173,1650930722199,1650930722828,1650930723318
