counter,start,storeDLT,storeKfrags,finish
0,1650930522938,1650930536966,1650930538153,1650930543650
1,1650930543870,1650930551468,1650930554792,1650930559561
2,1650930560121,1650930577280,1650930583097,1650930589512
3,1650930590093,1650930599074,1650930599579,1650930605115
4,1650930606905,1650930613797,1650930619023,1650930625913
5,1650930627088,1650930638101,1650930643909,1650930644442
6,1650930645442,1650930655079,1650930655871,1650930659644
7,1650930660860,1650930672674,1650930678990,1650930684804
8,1650930687511,1650930696340,1650930697780,1650930702449
9,1650930703904,1650930706827,1650930710771,1650930711270
