counter,start,storeDLT,storeKfrags,finish
0,1650930522571,1650930530305,1650930534060,1650930537400
1,1650930537592,1650930551017,1650930552175,1650930557929
2,1650930558250,1650930574716,1650930576803,1650930580800
3,1650930581163,1650930589870,1650930599383,1650930602030
4,1650930602856,1650930611597,1650930612924,1650930616467
5,1650930616671,1650930635051,1650930641334,1650930648102
6,1650930648304,1650930666793,1650930670521,1650930671172
7,1650930671900,1650930681664,1650930682205,1650930686029
8,1650930686137,1650930694303,1650930694782,1650930700656
9,1650930701466,1650930709751,1650930710359,1650930711015
