counter,start,storeDLT,storeKfrags,finish
0,1650929208819,1650929217383,1650929217904,1650929223896
1,1650929225585,1650929234021,1650929236778,1650929246211
2,1650929247700,1650929251454,1650929251962,1650929256110
3,1650929256525,1650929259221,1650929264042,1650929267664
4,1650929269577,1650929275340,1650929275965,1650929276617
5,1650929279459,1650929288166,1650929288679,1650929289202
6,1650929292138,1650929304169,1650929304973,1650929309984
7,1650929314351,1650929324193,1650929326986,1650929330107
8,1650929332993,1650929344347,1650929344864,1650929345399
9,1650929347272,1650929355979,1650929356704,1650929357167
