counter,start,storeDLT,storeKfrags,finish
0,1650930008996,1650930016892,1650930018539,1650930025281
1,1650930025367,1650930032092,1650930037958,1650930041489
2,1650930043638,1650930048106,1650930052644,1650930055723
3,1650930058045,1650930064255,1650930064849,1650930072525
4,1650930073083,1650930081897,1650930082493,1650930086758
5,1650930087674,1650930095689,1650930096582,1650930104676
6,1650930105419,1650930111651,1650930115457,1650930124360
7,1650930125438,1650930140616,1650930141104,1650930144157
8,1650930144554,1650930152399,1650930155738,1650930161280
9,1650930162353,1650930171885,1650930174626,1650930179560
