counter,start,storeDLT,storeKfrags,finish
0,1650930009239,1650930014791,1650930018483,1650930025284
1,1650930028011,1650930038134,1650930043796,1650930049788
2,1650930051118,1650930058539,1650930059224,1650930062018
3,1650930063674,1650930070373,1650930070898,1650930078103
4,1650930078732,1650930083749,1650930084431,1650930087587
5,1650930088211,1650930092665,1650930095720,1650930101539
6,1650930102037,1650930109167,1650930109648,1650930113799
7,1650930114974,1650930119092,1650930124588,1650930127738
8,1650930129017,1650930143127,1650930145088,1650930149640
9,1650930151391,1650930162365,1650930165326,1650930171767
