counter,start,storeDLT,storeKfrags,finish
0,1650928765515,1650928773001,1650928773595,1650928774043
1,1650928777521,1650928781962,1650928782475,1650928785442
2,1650928785515,1650928791283,1650928791812,1650928792323
3,1650928793640,1650928801775,1650928802291,1650928805171
4,1650928807241,1650928814044,1650928814608,1650928817363
5,1650928817818,1650928825906,1650928826451,1650928829325
6,1650928829637,1650928837573,1650928838145,1650928841179
7,1650928841751,1650928845297,1650928845942,1650928846411
8,1650928847914,1650928852355,1650928853041,1650928855823
9,1650928856180,1650928863689,1650928864214,1650928869022
