counter,start,storeDLT,storeKfrags,finish
0,1650928761825,1650928766542,1650928767069,1650928769835
1,1650928769978,1650928776758,1650928777252,1650928780155
2,1650928780213,1650928786959,1650928787524,1650928790513
3,1650928794220,1650928798486,1650928798951,1650928801416
4,1650928801888,1650928810287,1650928810773,1650928811306
5,1650928812750,1650928818956,1650928819540,1650928822604
6,1650928824205,1650928832818,1650928833481,1650928836234
7,1650928836605,1650928840626,1650928841261,1650928844235
8,1650928846101,1650928852510,1650928853047,1650928853514
9,1650928853685,1650928860064,1650928860744,1650928861223
