counter,start,storeDLT,storeKfrags,finish
0,1650935921033,1650935931333,1650935952348,1650935959512
1,1650935960773,1650935986438,1650935998328,1650936015198
2,1650936016233,1650936029149,1650936037646,1650936056138
3,1650936058893,1650936106762,1650936108538,1650936138566
4,1650936139370,1650936180584,1650936187854,1650936198998
5,1650936199386,1650936222909,1650936230442,1650936238854
6,1650936239331,1650936256767,1650936269045,1650936283346
7,1650936283667,1650936312252,1650936318526,1650936333654
8,1650936333850,1650936357316,1650936362999,1650936377233
9,1650936378333,1650936394731,1650936406672,1650936415085
