counter,start,storeDLT,storeKfrags,finish
0,1650935921089,1650935940031,1650935953427,1650935964803
1,1650935965058,1650935992743,1650936006473,1650936025190
2,1650936025262,1650936041395,1650936063205,1650936108295
3,1650936109280,1650936124047,1650936129789,1650936135255
4,1650936135861,1650936142370,1650936145794,1650936180396
5,1650936181266,1650936203842,1650936233801,1650936242260
6,1650936242349,1650936261488,1650936265433,1650936284030
7,1650936284477,1650936312249,1650936320036,1650936332571
8,1650936333153,1650936350366,1650936359471,1650936371187
9,1650936372675,1650936394600,1650936395195,1650936409362
