counter,start,storeDLT,storeKfrags,finish
0,1650935921402,1650935931356,1650935952418,1650935961776
1,1650935961995,1650935971538,1650935974325,1650935984065
2,1650935984678,1650936004164,1650936012097,1650936021992
3,1650936022371,1650936029231,1650936032301,1650936041728
4,1650936042908,1650936051950,1650936054311,1650936099818
5,1650936101022,1650936133055,1650936136077,1650936178872
6,1650936181290,1650936209586,1650936214929,1650936243021
7,1650936244071,1650936264178,1650936274485,1650936291262
8,1650936291495,1650936318522,1650936330909,1650936346263
9,1650936348432,1650936356914,1650936362369,1650936367613
