counter,start,storeDLT,storeKfrags,finish
0,1650935921244,1650935939002,1650935944457,1650935957853
1,1650935959442,1650935985543,1650935998114,1650936011829
2,1650936013705,1650936034837,1650936043555,1650936051766
3,1650936053720,1650936072390,1650936072995,1650936079948
4,1650936082326,1650936097309,1650936123932,1650936131919
5,1650936132962,1650936142376,1650936145907,1650936151181
6,1650936153221,1650936161516,1650936164779,1650936171198
7,1650936171296,1650936177630,1650936182140,1650936193257
8,1650936197334,1650936235810,1650936246355,1650936260377
9,1650936263201,1650936284104,1650936293022,1650936308710
