counter,start,storeDLT,storeKfrags,finish
0,1650935922059,1650935939028,1650935944719,1650935953658
1,1650935955015,1650935989732,1650936001099,1650936009835
2,1650936010950,1650936031494,1650936040955,1650936052608
3,1650936052963,1650936097444,1650936124002,1650936161991
4,1650936163900,1650936171404,1650936189969,1650936214711
5,1650936217435,1650936220369,1650936223102,1650936230444
6,1650936230740,1650936238872,1650936249528,1650936259366
7,1650936259704,1650936281172,1650936291369,1650936305747
8,1650936305752,1650936327152,1650936337401,1650936349400
9,1650936350235,1650936359607,1650936371209,1650936389258
