counter,start,storeDLT,storeKfrags,finish
0,1650935922405,1650935940542,1650935953686,1650935963951
1,1650935964184,1650935976500,1650935988742,1650936000900
2,1650936001087,1650936026526,1650936035440,1650936053460
3,1650936054346,1650936067672,1650936106959,1650936136354
4,1650936136777,1650936142374,1650936143868,1650936148006
5,1650936148553,1650936198794,1650936229503,1650936232287
6,1650936234233,1650936253691,1650936267753,1650936280913
7,1650936281220,1650936294513,1650936305939,1650936318355
8,1650936319778,1650936332600,1650936344542,1650936353157
9,1650936354142,1650936366300,1650936375621,1650936393401
