counter,start,storeDLT,storeKfrags,finish
0,1650935921252,1650935938983,1650935952620,1650935962720
1,1650935964201,1650935981572,1650935986619,1650936006331
2,1650936007066,1650936031250,1650936040718,1650936063182
3,1650936064407,1650936077509,1650936079903,1650936088917
4,1650936089089,1650936130187,1650936171172,1650936174231
5,1650936174742,1650936200312,1650936206717,1650936217860
6,1650936218688,1650936230173,1650936230833,1650936238987
7,1650936239457,1650936247717,1650936262769,1650936268187
8,1650936268229,1650936290926,1650936308848,1650936318909
9,1650936319091,1650936337558,1650936349978,1650936363804
