counter,start,storeDLT,storeKfrags,finish
0,1650935920955,1650935939372,1650935945270,1650935956796
1,1650935958315,1650935986348,1650935999350,1650936010334
2,1650936010554,1650936026425,1650936029185,1650936044874
3,1650936048558,1650936116794,1650936148008,1650936152850
4,1650936157238,1650936189943,1650936211617,1650936219537
5,1650936220469,1650936230445,1650936243325,1650936257045
6,1650936257083,1650936286555,1650936296077,1650936311954
7,1650936312934,1650936325081,1650936340539,1650936355829
8,1650936361343,1650936378870,1650936394588,1650936404756
9,1650936405270,1650936412498,1650936415007,1650936418659
