counter,start,storeDLT,storeKfrags,finish
0,1650935923374,1650935940030,1650935957282,1650935975705
1,1650935978825,1650936006477,1650936016962,1650936026287
2,1650936027404,1650936034819,1650936043513,1650936069705
3,1650936069764,1650936114737,1650936116882,1650936120371
4,1650936121497,1650936132451,1650936133486,1650936138232
5,1650936138383,1650936145931,1650936148010,1650936151015
6,1650936151775,1650936161244,1650936188761,1650936202129
7,1650936202569,1650936236925,1650936247659,1650936264133
8,1650936266009,1650936281171,1650936289917,1650936302133
9,1650936304592,1650936315983,1650936323104,1650936338932
