counter,start,storeDLT,storeKfrags,finish
0,1650935920988,1650935932951,1650935952605,1650935965477
1,1650935967555,1650936001300,1650936012373,1650936023637
2,1650936023690,1650936043638,1650936066343,1650936071842
3,1650936073705,1650936084719,1650936117031,1650936154471
4,1650936156509,1650936167529,1650936189941,1650936201528
5,1650936201886,1650936219577,1650936227305,1650936233033
6,1650936234606,1650936249522,1650936266349,1650936277075
7,1650936277135,1650936299854,1650936313273,1650936321792
8,1650936321945,1650936337394,1650936346276,1650936357085
9,1650936358241,1650936371334,1650936387825,1650936392566
