counter,start,storeDLT,storeKfrags,finish
0,1650935922745,1650935940098,1650935953042,1650935970722
1,1650935970842,1650935981450,1650935986587,1650936004634
2,1650936005338,1650936016966,1650936030733,1650936048599
3,1650936050095,1650936107029,1650936108843,1650936113282
4,1650936114761,1650936185980,1650936195840,1650936207765
5,1650936208189,1650936239952,1650936240581,1650936255352
6,1650936258619,1650936277628,1650936291024,1650936306984
7,1650936307421,1650936318520,1650936323423,1650936335418
8,1650936335878,1650936355829,1650936362797,1650936376828
9,1650936377054,1650936384678,1650936394681,1650936398278
