counter,start,storeDLT,storeKfrags,finish
0,1650935418385,1650935439707,1650935443413,1650935446167
1,1650935446907,1650935465154,1650935472915,1650935479468
2,1650935479579,1650935501905,1650935520872,1650935523859
3,1650935524884,1650935546253,1650935557575,1650935558042
4,1650935559589,1650935571406,1650935579102,1650935594401
5,1650935595202,1650935609966,1650935624486,1650935645667
6,1650935646185,1650935671606,1650935683587,1650935699907
7,1650935700646,1650935720885,1650935726905,1650935742021
8,1650935742168,1650935769668,1650935770234,1650935791939
9,1650935794128,1650935801140,1650935803920,1650935804384
