counter,start,storeDLT,storeKfrags,finish
0,1650935420539,1650935439946,1650935440980,1650935449705
1,1650935449777,1650935462152,1650935472598,1650935487660
2,1650935488423,1650935496495,1650935509268,1650935515113
3,1650935515373,1650935544726,1650935555873,1650935565367
4,1650935565924,1650935577485,1650935582002,1650935596112
5,1650935597393,1650935626807,1650935645785,1650935646485
6,1650935646619,1650935676841,1650935681432,1650935682088
7,1650935682629,1650935708331,1650935720710,1650935731784
8,1650935733596,1650935769731,1650935770315,1650935770796
9,1650935773971,1650935795154,1650935795722,1650935796183
