counter,start,storeDLT,storeKfrags,finish
0,1650935418106,1650935432572,1650935445284,1650935445843
1,1650935448580,1650935472454,1650935481909,1650935492300
2,1650935493181,1650935520756,1650935534707,1650935554561
3,1650935554769,1650935584051,1650935590950,1650935595054
4,1650935596040,1650935609933,1650935622524,1650935640603
5,1650935640834,1650935664270,1650935675349,1650935679448
6,1650935679994,1650935697817,1650935703057,1650935703540
7,1650935704440,1650935719986,1650935726775,1650935727254
8,1650935729061,1650935752753,1650935754882,1650935757115
9,1650935757774,1650935766640,1650935767411,1650935767895
