counter,start,storeDLT,storeKfrags,finish
0,1650935418559,1650935432570,1650935445252,1650935449344
1,1650935452681,1650935475065,1650935480117,1650935488500
2,1650935490684,1650935505766,1650935525911,1650935526382
3,1650935527182,1650935551654,1650935565043,1650935565699
4,1650935566128,1650935583780,1650935586314,1650935598090
5,1650935599414,1650935632869,1650935637002,1650935637453
6,1650935637906,1650935647579,1650935664272,1650935677700
7,1650935678849,1650935697814,1650935703056,1650935719664
8,1650935720045,1650935741905,1650935743959,1650935744764
9,1650935746001,1650935759805,1650935778271,1650935795154
