counter,start,storeDLT,storeKfrags,finish
0,1650931764982,1650931778757,1650931783392,1650931795461
1,1650931798193,1650931810303,1650931816173,1650931825042
2,1650931825933,1650931839388,1650931840905,1650931845314
3,1650931845327,1650931848699,1650931849202,1650931859166
4,1650931859698,1650931881258,1650931882795,1650931885665
5,1650931885814,1650931905322,1650931915558,1650931921025
6,1650931925319,1650931937282,1650931951137,1650931959190
7,1650931960464,1650931977308,1650931989195,1650931992363
8,1650931994435,1650932006705,1650932009906,1650932016153
9,1650932017979,1650932025950,1650932026599,1650932032816
