counter,start,storeDLT,storeKfrags,finish
0,1650931762700,1650931777977,1650931779069,1650931786274
1,1650931787814,1650931795870,1650931797113,1650931814805
2,1650931816253,1650931832929,1650931838256,1650931853098
3,1650931854372,1650931860273,1650931866508,1650931876986
4,1650931877581,1650931890377,1650931891084,1650931896112
5,1650931897005,1650931906752,1650931915592,1650931924178
6,1650931925157,1650931942196,1650931942804,1650931946485
7,1650931948421,1650931971824,1650931983685,1650931995863
8,1650931997182,1650932010800,1650932016529,1650932020422
9,1650932020591,1650932032817,1650932037637,1650932043051
