counter,start,storeDLT,storeKfrags,finish
0,1650931762286,1650931778452,1650931783261,1650931798822
1,1650931799780,1650931811990,1650931826675,1650931830805
2,1650931831455,1650931847375,1650931858930,1650931876363
3,1650931878227,1650931893773,1650931894272,1650931897141
4,1650931897895,1650931907516,1650931916722,1650931924185
5,1650931924518,1650931942518,1650931956731,1650931962196
6,1650931963081,1650931981450,1650931989623,1650932001897
7,1650932004264,1650932025977,1650932027198,1650932036189
8,1650932036460,1650932043577,1650932047971,1650932051151
9,1650932051960,1650932059038,1650932064275,1650932070970
