counter,start,storeDLT,storeKfrags,finish
0,1650931762341,1650931777387,1650931779587,1650931792515
1,1650931792840,1650931803943,1650931809099,1650931826494
2,1650931827498,1650931844824,1650931850741,1650931854121
3,1650931855036,1650931877055,1650931881768,1650931884773
4,1650931891413,1650931913514,1650931921812,1650931928071
5,1650931928369,1650931951107,1650931956019,1650931959488
6,1650931960205,1650931977922,1650931989421,1650932000596
7,1650932000750,1650932013412,1650932016222,1650932029024
8,1650932029199,1650932037634,1650932040288,1650932043569
9,1650932044090,1650932063243,1650932063893,1650932068474
