counter,start,storeDLT,storeKfrags,finish
0,1650931761967,1650931777466,1650931778859,1650931786844
1,1650931787461,1650931795470,1650931799571,1650931803847
2,1650931804430,1650931811988,1650931815125,1650931819029
3,1650931819147,1650931839480,1650931841115,1650931847371
4,1650931847480,1650931857330,1650931863649,1650931868872
5,1650931869910,1650931884034,1650931899275,1650931913723
6,1650931914146,1650931937386,1650931942218,1650931956730
7,1650931959474,1650931966151,1650931971793,1650931984188
8,1650931985608,1650931988988,1650931995757,1650932001782
9,1650932002362,1650932015816,1650932025956,1650932029467
