counter,start,storeDLT,storeKfrags,finish
0,1650931763868,1650931774051,1650931774559,1650931778154
1,1650931779683,1650931793995,1650931806332,1650931810604
2,1650931812143,1650931829572,1650931832830,1650931844815
3,1650931845859,1650931860266,1650931863440,1650931876862
4,1650931877606,1650931884067,1650931884843,1650931890615
5,1650931891367,1650931907925,1650931909045,1650931913114
6,1650931913385,1650931924179,1650931926768,1650931940683
7,1650931943182,1650931956423,1650931966275,1650931971580
8,1650931972218,1650931989517,1650931990225,1650931995946
9,1650931996765,1650932002399,1650932009495,1650932021136
