counter,start,storeDLT,storeKfrags,finish
0,1650931762047,1650931770257,1650931777865,1650931782651
1,1650931783129,1650931801073,1650931814945,1650931819314
2,1650931819465,1650931824288,1650931832832,1650931841023
3,1650931841215,1650931856885,1650931862927,1650931879218
4,1650931880274,1650931899181,1650931910973,1650931921634
5,1650931921781,1650931934940,1650931942185,1650931954062
6,1650931954151,1650931970556,1650931971784,1650931984489
7,1650931985918,1650932006704,1650932009987,1650932017758
8,1650932019998,1650932035066,1650932036504,1650932047902
9,1650932049412,1650932063273,1650932063898,1650932068474
