counter,start,storeDLT,storeKfrags,finish
0,1650931763645,1650931783375,1650931790630,1650931806616
1,1650931807834,1650931829559,1650931832925,1650931840529
2,1650931842754,1650931865262,1650931879309,1650931896102
3,1650931896859,1650931913235,1650931916299,1650931925050
4,1650931926556,1650931947021,1650931959501,1650931969651
5,1650931970938,1650931977307,1650931978126,1650931994149
6,1650931994489,1650932003632,1650932009169,1650932016437
7,1650932016598,1650932031891,1650932037633,1650932041310
8,1650932041890,1650932049710,1650932053704,1650932063240
9,1650932064521,1650932073187,1650932073755,1650932076490
