counter,start,storeDLT,storeKfrags,finish
0,1650931762671,1650931778458,1650931779165,1650931790566
1,1650931791700,1650931796989,1650931811986,1650931829867
2,1650931830623,1650931840933,1650931853636,1650931860207
3,1650931860276,1650931876151,1650931878800,1650931882013
4,1650931882454,1650931893544,1650931894161,1650931910950
5,1650931912902,1650931924174,1650931930014,1650931945366
6,1650931945965,1650931955912,1650931965350,1650931969220
7,1650931969648,1650931995755,1650931998820,1650932006642
8,1650932007258,1650932026071,1650932028730,1650932032605
9,1650932033841,1650932044412,1650932047902,1650932059658
