counter,start,storeDLT,storeKfrags,finish
0,1650931762051,1650931777389,1650931778792,1650931787253
1,1650931787357,1650931806713,1650931808958,1650931816331
2,1650931817259,1650931824164,1650931825045,1650931828252
3,1650931829135,1650931840713,1650931846131,1650931859687
4,1650931859945,1650931881364,1650931896109,1650931910648
5,1650931911259,1650931917548,1650931925108,1650931932563
6,1650931932743,1650931956020,1650931959192,1650931967990
7,1650931968245,1650931991236,1650932000624,1650932004957
8,1650932007252,1650932015812,1650932025876,1650932034561
9,1650932036606,1650932044482,1650932049402,1650932060564
