counter,start,storeDLT,storeKfrags,finish
0,1650931762040,1650931777532,1650931779304,1650931789960
1,1650931790307,1650931806712,1650931807245,1650931826483
2,1650931826971,1650931839376,1650931840810,1650931843916
3,1650931844121,1650931857331,1650931873896,1650931887198
4,1650931887973,1650931896409,1650931898402,1650931913234
5,1650931913289,1650931926757,1650931932265,1650931942089
6,1650931942744,1650931950925,1650931956017,1650931968212
7,1650931969000,1650931991957,1650931999266,1650932004145
8,1650932005277,1650932015933,1650932026056,1650932030072
9,1650932030217,1650932044177,1650932046560,1650932052167
