counter,start,storeDLT,storeKfrags,finish
0,1650931762851,1650931769863,1650931778871,1650931786248
1,1650931786407,1650931804070,1650931804672,1650931820756
2,1650931823021,1650931832933,1650931842880,1650931850328
3,1650931853176,1650931876453,1650931887809,1650931903411
4,1650931904655,1650931920013,1650931924266,1650931931246
5,1650931932491,1650931962461,1650931962978,1650931966147
6,1650931966794,1650931981450,1650931989607,1650931995471
7,1650931996637,1650932001785,1650932004267,1650932015101
8,1650932015781,1650932031817,1650932037632,1650932041252
9,1650932041684,1650932054929,1650932063261,1650932066170
