counter,start,storeDLT,storeKfrags,finish
0,1650929597512,1650929612551,1650929616908,1650929626363
1,1650929626815,1650929636269,1650929637953,1650929640985
2,1650929641126,1650929646159,1650929646848,1650929647411
3,1650929647669,1650929656591,1650929659729,1650929660020
4,1650929660447,1650929670217,1650929671923,1650929678651
5,1650929681579,1650929689764,1650929692139,1650929692728
6,1650929695376,1650929704723,1650929711775,1650929715981
7,1650929717136,1650929729287,1650929729987,1650929734045
8,1650929735152,1650929742423,1650929743221,1650929743502
9,1650929744075,1650929750034,1650929750558,1650929751015
