counter,start,storeDLT,storeKfrags,finish
0,1650929598888,1650929612867,1650929613598,1650929613851
1,1650929614158,1650929626499,1650929627880,1650929630173
2,1650929631875,1650929636034,1650929638371,1650929638849
3,1650929640945,1650929652086,1650929652719,1650929655719
4,1650929655739,1650929665420,1650929670022,1650929670378
5,1650929670809,1650929684894,1650929685558,1650929686072
6,1650929686627,1650929693167,1650929693949,1650929694332
7,1650929694648,1650929703060,1650929711771,1650929715980
8,1650929716161,1650929727102,1650929729195,1650929732077
9,1650929732718,1650929735647,1650929736273,1650929736743
