counter,start,storeDLT,storeKfrags,finish
0,1650929597607,1650929610644,1650929611174,1650929611502
1,1650929613085,1650929618837,1650929623242,1650929623504
2,1650929624451,1650929627396,1650929628059,1650929631058
3,1650929632509,1650929635972,1650929636561,1650929639462
4,1650929639790,1650929652111,1650929652712,1650929655695
5,1650929656772,1650929665821,1650929668011,1650929668779
6,1650929669114,1650929675460,1650929677257,1650929677555
7,1650929677813,1650929689935,1650929692356,1650929692888
8,1650929693338,1650929702884,1650929711495,1650929715508
9,1650929716312,1650929724015,1650929724755,1650929724994
