counter,start,storeDLT,storeKfrags,finish
0,1650929603210,1650929618841,1650929626415,1650929627243
1,1650929627559,1650929636279,1650929640603,1650929641180
2,1650929642071,1650929646102,1650929649019,1650929654485
3,1650929655002,1650929661078,1650929661715,1650929664624
4,1650929667016,1650929677876,1650929686605,1650929687112
5,1650929687723,1650929693148,1650929695031,1650929698337
6,1650929700658,1650929711771,1650929715345,1650929721199
7,1650929721920,1650929729083,1650929729606,1650929729858
8,1650929731841,1650929740474,1650929741129,1650929744031
9,1650929745075,1650929749795,1650929750340,1650929750703
