counter,start,storeDLT,storeKfrags,finish
0,1650934935015,1650934958605,1650934964057,1650934964420
1,1650934965353,1650934980631,1650934981792,1650934990775
2,1650934992235,1650935006066,1650935023074,1650935028408
3,1650935028943,1650935047940,1650935059259,1650935064516
4,1650935064983,1650935077672,1650935083850,1650935101631
5,1650935101962,1650935125779,1650935126613,1650935130384
6,1650935130946,1650935137733,1650935161655,1650935162409
7,1650935162569,1650935180234,1650935184570,1650935185083
8,1650935185624,1650935204242,1650935213229,1650935226365
9,1650935227516,1650935250962,1650935260969,1650935261239
