counter,start,storeDLT,storeKfrags,finish
0,1650934935678,1650934963842,1650934970953,1650934988649
1,1650934988946,1650935003851,1650935006140,1650935006830
2,1650935006895,1650935015617,1650935037015,1650935037487
3,1650935037868,1650935054878,1650935060354,1650935060761
4,1650935060913,1650935084177,1650935084817,1650935085122
5,1650935085827,1650935110816,1650935131848,1650935132129
6,1650935132385,1650935142160,1650935142672,1650935146550
7,1650935146739,1650935183435,1650935192959,1650935193469
8,1650935194316,1650935215494,1650935234015,1650935234361
9,1650935234997,1650935263992,1650935268135,1650935268644
