counter,start,storeDLT,storeKfrags,finish
0,1650934937671,1650934964909,1650934971184,1650934980281
1,1650934982435,1650935009503,1650935017842,1650935018370
2,1650935020068,1650935026521,1650935041270,1650935051946
3,1650935052270,1650935067037,1650935086556,1650935086964
4,1650935087091,1650935114452,1650935116970,1650935117297
5,1650935118715,1650935126586,1650935130289,1650935133792
6,1650935134552,1650935154089,1650935159597,1650935160309
7,1650935160847,1650935182800,1650935192850,1650935194809
8,1650935195487,1650935217987,1650935225411,1650935225975
9,1650935226331,1650935243474,1650935251142,1650935263945
