counter,start,storeDLT,storeKfrags,finish
0,1650934935121,1650934963631,1650934966336,1650934974527
1,1650934974640,1650935006071,1650935023178,1650935024076
2,1650935025173,1650935055094,1650935060461,1650935076138
3,1650935076622,1650935110922,1650935119031,1650935123958
4,1650935124097,1650935127806,1650935128460,1650935131771
5,1650935133181,1650935165304,1650935175387,1650935175883
6,1650935175984,1650935194920,1650935204529,1650935224174
7,1650935224875,1650935233318,1650935243628,1650935244389
8,1650935245063,1650935263991,1650935264777,1650935273550
9,1650935273677,1650935280776,1650935281320,1650935285216
