counter,start,storeDLT,storeKfrags,finish
0,1650934935530,1650934963680,1650934965108,1650934966575
1,1650934967954,1650935008626,1650935011085,1650935014170
2,1650935014608,1650935020000,1650935023744,1650935024234
3,1650935026300,1650935034489,1650935048013,1650935048584
4,1650935050254,1650935060546,1650935074805,1650935098617
5,1650935099192,1650935123410,1650935142965,1650935159502
6,1650935159962,1650935178507,1650935182677,1650935188455
7,1650935188938,1650935204629,1650935214439,1650935214686
8,1650935214886,1650935226972,1650935243420,1650935244264
9,1650935244679,1650935267934,1650935268473,1650935268963
