counter,start,storeDLT,storeKfrags,finish
0,1650929045450,1650929049347,1650929051652,1650929053673
1,1650929054117,1650929062076,1650929062721,1650929063012
2,1650929063179,1650929071499,1650929072158,1650929075382
3,1650929076072,1650929083201,1650929083800,1650929086830
4,1650929087302,1650929093682,1650929094231,1650929097321
5,1650929097651,1650929106439,1650929107146,1650929109905
6,1650929111753,1650929120785,1650929121437,1650929121718
7,1650929121763,1650929127532,1650929128156,1650929131268
8,1650929131663,1650929139341,1650929139967,1650929140336
9,1650929140545,1650929150377,1650929150882,1650929151458
