counter,start,storeDLT,storeKfrags,finish
0,1650929044505,1650929053956,1650929054720,1650929055186
1,1650929055809,1650929065209,1650929065891,1650929066126
2,1650929066166,1650929071281,1650929071851,1650929072166
3,1650929072291,1650929081106,1650929081649,1650929083035
4,1650929085364,1650929089059,1650929091259,1650929091674
5,1650929092422,1650929100160,1650929100718,1650929103607
6,1650929107280,1650929112001,1650929112513,1650929115407
7,1650929118681,1650929125631,1650929126146,1650929126393
8,1650929127699,1650929131550,1650929132321,1650929132790
9,1650929134842,1650929143218,1650929146230,1650929146600
