counter,start,storeDLT,storeKfrags,finish
0,1650939682532,1650939701704,1650939708047,1650939725665
1,1650939727510,1650939742166,1650939768463,1650939792733
2,1650939793679,1650939810279,1650939812192,1650939834324
3,1650939837716,1650939878170,1650939898125,1650939927418
4,1650939927490,1650939941645,1650939960298,1650939970212
5,1650939970570,1650939999424,1650940022453,1650940046704
6,1650940047523,1650940096272,1650940110943,1650940127703
7,1650940128136,1650940160169,1650940184329,1650940202366
8,1650940202403,1650940210857,1650940233580,1650940247611
9,1650940248692,1650940270552,1650940276194,1650940286963
