counter,start,storeDLT,storeKfrags,finish
0,1650939680479,1650939710915,1650939714602,1650939732452
1,1650939735817,1650939767865,1650939788245,1650939817432
2,1650939817930,1650939827854,1650939844855,1650939851001
3,1650939851145,1650939890477,1650939901199,1650939911021
4,1650939912442,1650939944328,1650939946485,1650939949630
5,1650939949948,1650939987230,1650940005678,1650940017653
6,1650940017752,1650940029509,1650940048815,1650940077319
7,1650940078079,1650940107332,1650940118791,1650940147495
8,1650940147636,1650940167544,1650940176135,1650940189242
9,1650940191006,1650940234198,1650940236051,1650940239213
