counter,start,storeDLT,storeKfrags,finish
0,1650939681234,1650939734084,1650939739992,1650939766009
1,1650939766649,1650939781796,1650939801641,1650939829186
2,1650939831164,1650939853765,1650939871602,1650939888109
3,1650939888329,1650939933965,1650939955369,1650939983857
4,1650939984772,1650940002796,1650940032270,1650940039638
5,1650940039855,1650940075655,1650940086148,1650940100362
6,1650940102494,1650940123509,1650940130163,1650940152278
7,1650940152634,1650940186186,1650940206362,1650940230934
8,1650940231213,1650940236056,1650940245971,1650940259487
9,1650940260268,1650940275988,1650940279460,1650940283960
