counter,start,storeDLT,storeKfrags,finish
0,1650939680487,1650939703384,1650939711957,1650939718012
1,1650939719102,1650939735608,1650939768163,1650939773413
2,1650939773416,1650939805861,1650939830248,1650939833510
3,1650939834257,1650939865690,1650939880744,1650939888400
4,1650939890390,1650939922293,1650939924469,1650939955192
5,1650939956249,1650939971352,1650939976420,1650939981097
6,1650939983858,1650940005647,1650940014654,1650940043238
7,1650940043571,1650940055239,1650940067620,1650940080802
8,1650940081292,1650940100804,1650940104993,1650940138247
9,1650940138999,1650940164172,1650940175951,1650940180656
