counter,start,storeDLT,storeKfrags,finish
0,1650939681295,1650939703434,1650939705590,1650939714703
1,1650939715509,1650939719534,1650939725364,1650939748599
2,1650939749150,1650939811714,1650939817227,1650939839424
3,1650939841326,1650939878371,1650939899155,1650939911017
4,1650939911403,1650939945952,1650939946664,1650939969608
5,1650939970732,1650939996843,1650940002368,1650940012503
6,1650940012868,1650940043241,1650940059319,1650940085615
7,1650940086518,1650940117871,1650940128840,1650940151356
8,1650940151592,1650940182593,1650940190183,1650940207995
9,1650940209753,1650940215457,1650940218121,1650940239424
