counter,start,storeDLT,storeKfrags,finish
0,1650939681286,1650939701628,1650939724943,1650939732515
1,1650939734966,1650939775532,1650939794779,1650939802163
2,1650939803253,1650939810447,1650939812196,1650939815461
3,1650939816535,1650939842192,1650939864312,1650939868354
4,1650939868570,1650939881982,1650939892499,1650939904677
5,1650939905891,1650939917682,1650939921171,1650939944338
6,1650939946070,1650939975974,1650939996951,1650940007896
7,1650940009580,1650940024587,1650940046006,1650940065442
8,1650940065863,1650940104667,1650940132315,1650940162863
9,1650940162934,1650940186381,1650940194485,1650940218631
