counter,start,storeDLT,storeKfrags,finish
0,1650939680700,1650939710834,1650939714911,1650939735297
1,1650939735609,1650939769823,1650939792036,1650939813236
2,1650939814967,1650939869865,1650939893515,1650939909010
3,1650939909533,1650939950871,1650939959570,1650939980900
4,1650939984624,1650940016919,1650940031787,1650940052572
5,1650940054044,1650940067631,1650940079680,1650940090735
6,1650940091759,1650940114294,1650940127704,1650940144903
7,1650940145639,1650940151561,1650940152179,1650940170811
8,1650940171495,1650940196745,1650940218938,1650940239861
9,1650940240508,1650940263394,1650940276589,1650940289091
